"1457-4314","1871","4.088815789473684"
"0357-1858","1909","4.02013422818792"
"1238-5743","1894","8.0"
"fk00381","1904","8.537037037037036"
"0355-6913","1887","3.9873417721518987"
"1458-2570","1892","4.0"
"1458-8854","1905","16.416666666666668"
"0785-305X","1909","25.0"
"1458-2619","1903","4.198391420911528"
"1458-2503","1897","3.893223819301848"
"fk00766","1892","17.0"
"1457-4667","1859","4.54"
"fk09461","1907","26.0"
"fk01288","1907","8.0"
"1458-2481","1899","4.0"
"fk20050919","1882","4.0"
"0785-4412","1903","193.0"
"1458-655X","1885","4.0"
"1458-2333","1900","4.0"
"0785-398X","1824","5.106796116504855"
"1458-0802","1886","4.0056022408963585"
"0785-398X","1848","4.456310679611651"
"fk980162","1906","31.0"
"0785-398X","1825","4.038461538461538"
"fk00142","1895","8.0"
"1457-4802","1839","5.267326732673268"
"fk03480","1895","34.0"
"1457-4314","1881","4.078947368421052"
"1458-8668","1902","13.954545454545455"
"1457-4314","1848","4.273927392739274"
"fk14802","1900","4.012987012987013"
"1458-6541","1870","7.333333333333333"
"fk14893","1905","4.0"
"fk03540","1864","19.583333333333332"
"fk00856","1902","14.0"
"0787-8842","1898","8.833333333333334"
"fk20050911","1885","6.0"
"fk00994","1888","4.0588235294117645"
"1458-0721","1902","4.0"
"fk03933","1909","26.916666666666668"
"fk01517","1893","8.333333333333334"
"1458-0977","1870","27.0"
"1458-669X","1876","12.416666666666666"
